date,AAPL,ABBV,ABT,ADI,AGG,AMAT,AMD,AMGN,AMZN,ANET,APH,ARKK,ASML,AVGO,AXP,BA,BABA,BAC,BHP,BIL,BKLN,BND,BRK.B,BUD,BX,C,CAT,CHW,COST,CRM,CSCO,CVX,DE,DHR,DIS,E,EEM,EFA,EMB,ETN,EWJ,EWY,EWZ,FXI,GDX,GILD,GLD,GLDM,GOOG,GOOGL,GOVT,GS,HD,HDB,HON,HSBC,HYG,IAU,IAUM,IBM,IEF,IEFA,IEMG,IGV,IJH,INDA,INTC,ISRG,IVV,IWM,IYR,JAAA,JNJ,JPM,JPST,KO,KRE,KWEB,LLY,LMT,LOW,LQD,LRCX,MA,MCD,MRK,MS,MSFT,MU,MUFG,NEE,NFLX,NVDA,NVO,NVS,ORCL,PDD,PEP,PFE,PG,PM,QCOM,QQQ,QYLD,RIO,RSP,RTX,SAN,SAP,SCCO,SCHB,SCHD,SCHF,SCHG,SCHH,SCHX,SGOL,SGOV,SHEL,SILJ,SLV,SMFG,SMH,SPY,T,TD,TJX,TLT,TMO,TMUS,TSLA,TSM,TTE,TXN,UBER,UL,UNG,UNH,UNP,USHY,V,VCIT,VEA,VOO,VTEB,VWO,VXUS,VZ,WELL,WFC,XBI,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2022-03-01,163.2,147.69,118.17,156.95,110.82,129.61,113.83,225.21,151.142,117.88,74.12,68.31,634.21,570.12,178.06,194.91,107.09,42.47,68.5,91.41,21.75,82.22,316.84,59.04,123.76,58.59,182.83,8.6,522.93,208.89,54.62,149.72,358.65,272.03,145.7,31.52,46.11,71.62,97.32,146.45,62.08,71.49,32.9,34.83,35.86,60.26,181.62,38.67,134.168,134.0615,25.93,328.2,320.25,60.37,183.6,33.16,83.13,36.99,19.44,121.35,113.11,67.81,56.41,339.09,260.49,42.61,46.82,291.55,431.92,199.49,101.43,50.16,164.0,136.45,50.37,61.97,70.22,33.61,249.5,456.61,221.5,124.97,540.57,344.48,239.63,76.34,87.63,294.95,86.26,5.87,77.44,386.24,234.77,103.6,87.12,76.01,50.98,162.27,45.75,153.31,101.44,163.69,341.49,19.95,80.03,151.6,102.73,3.14,109.25,71.83,101.98,75.73,35.76,140.98,46.43,102.76,18.66,100.03,51.77,13.71,23.54,6.85,259.69,429.98,23.53,77.6,63.9,141.3,543.07,123.13,864.37,108.05,49.29,167.29,33.89,48.74,16.11,476.25,242.43,39.24,208.97,89.19,46.85,395.34,53.25,47.17,58.89,53.61,82.34,50.29,89.09,81.46,67.59,71.29,37.1,98.4,150.99,74.46,44.98,67.34,129.24,174.74,79.17
2022-03-02,166.56,149.57,120.36,159.82,109.49,133.18,118.28,228.59,152.0525,123.04,76.17,67.56,655.37,585.78,180.31,197.81,105.42,43.16,71.97,91.41,21.75,81.21,323.64,58.94,130.22,59.56,192.61,8.85,528.0,210.39,56.15,154.14,375.98,274.5,147.34,32.49,46.19,72.52,97.11,152.17,62.29,71.53,33.98,34.57,35.73,61.24,179.73,38.25,134.7515,134.5715,25.575,336.38,327.37,61.23,186.44,34.05,83.33,36.61,19.2425,123.86,111.41,68.63,56.61,344.25,267.41,43.29,48.87,299.01,439.8,204.24,103.18,50.15,166.04,139.28,50.325,62.43,73.35,32.89,254.17,450.0,228.66,123.07,554.02,344.09,240.94,76.67,88.38,300.19,93.3,6.02,77.55,380.03,242.2,104.67,87.68,78.28,48.77,164.52,47.7,153.79,102.54,169.25,347.22,20.16,83.54,154.83,100.74,3.29,113.19,72.91,103.87,77.5,36.2,143.16,47.32,104.59,18.46,100.02,54.62,13.67,23.37,6.98,268.19,437.89,23.82,80.32,66.12,136.47,556.45,125.61,879.89,109.61,53.28,170.1,34.04,48.67,17.02,485.38,252.37,39.31,208.48,88.25,47.42,402.6,53.13,47.32,59.51,54.14,84.35,52.22,89.32,83.25,68.17,72.92,38.06,100.5,154.26,75.25,45.78,68.16,131.19,178.41,80.53
2022-03-03,166.23,150.41,120.97,159.28,109.86,130.64,111.98,232.64,147.8985,120.34,76.36,63.26,630.79,578.6,179.89,188.85,102.05,42.49,73.0,91.42,21.72,81.57,327.74,58.16,125.85,57.62,194.85,8.7,533.05,204.75,56.07,156.22,381.93,276.57,145.57,30.8,45.54,71.09,96.69,154.97,61.98,72.02,34.57,33.69,36.02,61.71,180.8,38.48,134.308,133.8995,25.67,333.42,324.36,59.51,187.52,33.25,83.08,36.82,19.355,125.93,111.89,67.35,55.93,335.54,265.2,42.49,47.93,299.82,437.69,201.82,104.03,50.17,168.48,138.29,50.33,62.47,72.89,31.32,258.64,447.82,226.28,123.52,543.51,340.99,236.65,77.15,87.78,295.92,89.18,6.06,78.79,368.07,237.14,104.27,86.14,78.25,45.22,163.27,47.83,154.36,102.48,165.35,342.26,20.05,84.0,154.51,99.83,3.19,109.01,75.23,103.11,77.79,35.63,140.86,47.77,103.9,18.57,100.025,51.35,13.69,23.29,7.05,262.41,435.71,23.91,77.49,65.71,137.86,554.29,123.92,839.29,108.79,50.93,171.0,31.72,47.7,16.64,486.59,255.46,39.25,207.23,88.46,46.67,400.58,53.06,46.66,58.6,54.66,85.37,51.24,86.65,83.35,67.46,73.12,37.94,100.61,152.42,75.86,46.28,69.36,131.86,174.37,81.04
2022-03-04,163.17,150.56,121.41,156.85,110.3,125.74,108.41,232.91,145.641,118.55,76.23,60.23,594.32,595.99,172.95,180.84,100.6,40.95,73.12,91.42,21.72,81.86,325.34,55.87,121.16,56.59,195.66,8.55,525.5,203.01,56.51,158.65,390.07,272.54,140.72,28.72,44.62,69.03,94.61,149.78,61.18,69.99,34.29,32.97,37.4,61.86,183.68,39.1,132.122,131.9065,25.83,329.67,324.26,57.24,187.43,31.23,82.54,37.4,19.66,126.62,113.0,65.39,54.82,328.34,260.97,41.5,48.07,302.28,433.95,198.66,104.54,50.26,169.48,134.4,50.33,62.57,70.03,29.76,262.87,458.15,224.07,123.64,525.7801,330.76,235.81,77.83,86.36,289.86,81.91,5.96,80.21,361.73,229.36,104.11,84.74,76.49,41.27,165.75,48.65,155.14,99.8,162.26,337.3,19.91,81.88,153.58,99.59,2.96,106.1,76.6,102.07,77.64,34.71,138.66,48.16,102.92,18.87,100.03,49.39,14.03,23.64,6.88,255.35,432.17,23.87,77.45,62.54,140.24,547.32,123.23,838.29,105.06,49.2,169.98,29.83,45.68,17.34,498.65,264.63,38.99,200.29,88.66,45.47,397.34,53.01,45.78,57.24,55.11,87.08,48.79,83.9,83.06,66.49,75.23,37.23,100.39,149.75,75.87,46.67,70.89,132.52,171.6,84.09
2022-03-07,159.3,149.45,118.86,146.28,109.66,119.22,102.95,234.36,137.453,114.45,72.82,58.05,574.34,570.7,159.13,169.17,98.66,38.34,72.4,91.42,21.53,81.46,322.72,52.95,109.04,55.55,196.7,8.23,528.52,196.23,55.59,162.04,369.0,263.02,133.5,29.13,42.95,66.84,93.87,145.79,59.03,67.11,33.03,31.72,38.36,60.26,186.41,39.68,126.4645,126.3785,25.73,321.89,322.77,54.48,182.16,30.59,81.82,37.95,19.96,126.07,112.52,63.26,52.76,314.24,251.21,40.18,47.68,292.69,421.2,193.72,102.4,50.258,172.21,129.21,50.29,61.08,67.01,28.19,261.64,466.15,222.26,122.14,489.15,312.92,224.33,77.73,83.45,278.91,75.7,5.82,84.18,350.26,213.52,100.85,83.54,74.32,38.61,162.45,47.98,152.84,93.2,150.1,324.86,19.4,79.54,149.33,98.19,2.8,104.97,74.28,98.95,76.26,33.67,133.21,47.23,99.75,19.16,100.03,51.56,14.16,23.7,6.67,242.64,419.43,23.57,75.83,58.33,139.17,534.75,122.31,804.58,99.29,48.81,164.89,28.57,43.88,16.95,486.87,261.46,38.63,190.7,87.93,44.13,385.61,52.91,44.16,55.42,54.68,86.92,45.81,83.76,80.18,64.28,76.34,35.87,97.7,144.27,74.49,45.82,71.81,130.21,163.19,87.12
2022-03-08,157.44,147.15,116.11,148.52,109.27,124.15,105.53,231.1,136.0145,114.6,72.54,58.62,573.04,575.95,160.05,173.8,97.5,38.59,69.57,91.42,21.51,81.08,318.52,53.63,108.62,54.87,210.0,8.09,523.36,192.08,54.4,170.53,364.93,257.27,131.75,29.74,43.09,67.42,94.69,146.2,58.18,67.58,33.24,31.27,38.57,59.54,191.51,40.77,127.2785,127.1045,25.61,321.37,316.74,55.25,183.24,31.37,81.53,38.98,20.51,125.68,111.79,63.88,52.96,310.97,252.03,40.92,47.5,269.32,418.06,194.79,101.83,50.19,168.72,128.3,50.28,58.66,67.55,28.05,259.93,448.99,223.26,121.41,490.37,314.33,222.79,76.95,83.31,275.85,77.16,5.76,81.95,341.76,215.14,102.31,80.11,73.33,40.02,157.87,47.44,146.79,93.97,150.76,323.35,19.36,77.53,148.26,94.85,3.0,106.21,74.83,98.34,75.48,33.88,132.49,47.02,99.05,19.69,100.03,52.94,14.43,24.45,6.33,246.3,416.25,23.0,74.69,60.0,137.77,524.0,119.28,824.4,100.0,50.16,167.34,30.74,43.71,16.07,473.46,253.47,38.56,191.71,87.33,44.4,382.7,52.76,44.35,55.74,53.25,88.33,46.46,84.32,79.77,64.12,77.54,35.66,97.1,143.57,72.48,45.41,70.7,127.55,163.53,87.78
2022-03-09,162.95,148.84,118.39,153.62,109.04,128.62,111.05,231.46,139.279,120.61,74.91,61.71,621.34,597.02,168.65,178.56,100.93,41.04,69.84,91.42,21.58,80.86,325.4,57.19,116.14,55.95,209.78,8.37,527.65,203.16,55.92,166.27,368.86,264.82,133.65,29.73,44.31,70.24,95.61,149.12,59.75,70.25,34.14,31.79,38.13,59.0,185.82,39.56,133.866,133.42,25.51,333.59,317.2,59.1,185.4,32.18,82.21,37.84,19.9,126.22,111.1,66.52,54.48,326.06,259.3,42.61,47.63,278.82,429.31,200.28,103.46,50.19,169.36,133.44,50.27,58.96,69.95,29.54,262.79,448.72,225.88,121.62,517.31,328.13,222.47,77.79,87.4,288.5,79.44,6.02,80.32,358.79,230.14,105.06,82.15,76.1,43.34,157.4,48.75,148.77,93.81,157.11,334.99,19.9,77.72,151.4,98.52,3.19,111.85,74.87,101.09,76.64,35.14,137.77,47.7,101.79,19.11,100.02,51.71,14.26,23.8,6.53,257.0,427.41,23.26,76.85,61.19,136.42,541.7,121.96,858.97,104.95,50.67,172.46,31.5,45.42,15.91,485.57,253.67,38.83,199.76,87.27,46.1,392.9,52.69,45.47,57.66,53.08,88.76,49.16,88.44,82.24,66.04,75.17,36.97,98.86,149.25,72.97,46.17,70.2,129.96,168.79,82.79
2022-03-10,158.52,149.17,117.0,150.56,108.43,124.97,106.46,226.95,146.8175,120.91,74.27,59.54,600.07,587.73,169.6,178.39,92.92,40.67,71.21,91.42,21.45,80.43,325.3,56.03,116.86,54.88,211.79,8.32,532.72,200.15,54.71,170.82,378.15,263.83,133.64,29.25,43.48,69.4,95.75,148.2,59.5,68.13,34.24,30.35,38.91,57.92,186.4,39.68,132.682,132.4295,25.4,329.9,317.94,57.33,184.36,31.27,81.52,37.97,19.96,124.35,110.59,65.66,53.53,321.1,259.2,42.49,46.66,275.72,427.34,199.92,103.71,50.22,169.66,131.86,50.25,57.88,70.0,26.66,266.02,444.36,224.17,120.23,497.07,324.59,222.0,77.89,85.86,285.59,75.72,6.01,80.16,356.77,226.58,104.46,82.97,76.65,35.76,154.51,49.2,144.94,91.89,154.71,331.27,19.78,74.85,151.11,98.51,3.13,108.51,75.3,100.67,76.13,34.75,136.68,47.82,101.31,19.16,100.03,51.69,14.75,24.01,6.54,251.44,425.48,23.19,76.96,62.05,134.46,538.25,123.54,838.3,103.96,50.79,172.75,30.41,44.35,16.32,491.44,259.65,38.47,197.97,86.71,45.58,391.15,52.59,44.77,56.94,53.23,90.44,49.01,87.98,82.46,65.55,77.47,36.66,98.73,146.64,72.28,46.33,70.67,129.91,169.99,85.36
2022-03-11,154.73,149.06,114.02,147.6,108.41,123.64,104.29,228.85,145.5245,119.91,73.61,55.58,585.85,577.85,167.9,176.23,86.71,40.33,68.55,91.41,21.31,80.37,326.6,55.91,116.05,54.16,214.83,8.17,527.42,197.9,54.69,170.9,389.48,262.52,131.75,28.5,42.57,68.65,95.01,146.92,58.54,67.11,33.37,29.07,38.29,58.0,185.09,39.39,130.4755,129.8705,25.4,327.0,316.79,56.87,182.24,31.12,80.93,37.68,19.81,123.96,110.56,65.03,52.47,311.29,256.59,42.09,45.83,273.69,422.01,196.73,102.84,50.05,169.35,128.89,50.25,57.92,70.02,24.0,266.3,439.04,222.21,120.18,483.39,324.79,226.87,78.26,85.18,280.07,72.82,6.03,79.3,340.32,221.0,101.26,82.37,77.82,32.13,153.73,50.27,143.22,88.87,152.34,324.4,19.45,72.72,149.52,96.92,3.07,107.68,74.07,49.6,75.7,34.42,66.82,23.73,49.97,19.03,100.03,50.93,14.46,23.87,6.57,245.79,420.07,23.19,76.96,61.43,134.91,529.81,124.57,795.35,101.41,49.65,170.36,30.76,43.95,16.79,482.87,261.52,38.2,196.71,86.56,45.15,386.16,52.4,43.86,56.26,53.04,91.21,48.47,84.61,81.85,64.37,76.85,36.4,97.94,144.06,71.44,45.87,70.43,128.94,166.72,84.92
2022-03-14,150.62,152.1,115.52,145.63,107.36,120.13,102.25,229.21,141.853,115.28,71.49,52.29,577.55,567.8,172.79,175.52,77.76,41.2,65.49,91.42,21.31,79.63,329.98,57.04,108.76,54.23,215.44,8.04,525.95,193.12,54.3,166.72,393.86,266.85,129.03,28.31,41.54,69.28,94.81,148.46,58.62,66.82,32.53,27.12,36.73,58.15,182.3,38.81,126.741,125.951,25.17,324.98,318.36,59.16,183.2,31.83,79.97,37.11,19.525,123.94,109.16,65.65,51.27,302.28,254.31,42.78,44.4,263.8,418.82,192.71,102.11,50.04,171.69,130.17,50.23,58.54,70.39,21.19,269.0,444.45,226.51,118.44,469.0,328.59,226.18,77.78,84.72,276.44,69.4,6.19,79.28,331.01,213.3,101.74,84.07,77.07,25.53,155.89,52.25,145.05,89.59,141.29,318.17,19.1,69.37,148.97,97.04,3.18,110.05,69.53,49.15,76.13,34.63,65.63,23.54,49.51,18.73,100.03,49.96,13.8,23.16,6.75,238.69,417.0,22.89,77.19,61.25,131.76,535.88,124.07,766.37,99.3,49.97,166.72,29.27,44.35,16.47,487.92,257.66,37.82,200.33,85.59,45.44,383.34,52.2,42.81,56.18,52.5,90.97,49.86,81.07,81.73,63.62,74.55,36.86,98.27,141.39,71.82,45.59,70.35,129.85,163.94,81.88
2022-03-15,155.09,155.88,117.48,150.92,107.6,124.41,109.33,231.56,147.3665,121.16,73.43,54.39,596.7,592.76,176.04,179.89,76.76,41.5,64.78,91.4,21.33,79.76,332.55,57.39,109.72,55.11,216.46,8.15,542.32,196.14,55.6,158.28,388.47,270.89,134.2,28.2,41.6,69.94,95.38,150.27,59.58,67.56,31.84,27.07,36.9,58.32,178.89,38.08,129.6605,129.198,25.0,329.16,328.54,60.11,187.79,31.55,80.57,36.45,19.15,125.64,109.11,66.27,51.41,309.89,258.26,43.31,44.81,270.0,428.04,195.78,102.82,50.0,176.14,132.48,50.24,59.62,70.6,22.18,275.46,448.67,231.07,119.37,484.72,335.0,232.57,78.64,86.33,287.15,73.11,6.26,81.98,343.75,229.73,102.45,84.73,80.6,27.31,159.0,52.21,150.27,92.66,144.21,328.15,19.67,69.08,151.37,97.62,3.26,110.73,68.42,50.2,77.12,34.99,67.74,23.72,50.62,18.4,100.02,50.35,14.08,23.0,6.78,248.69,426.17,23.09,78.26,61.72,131.53,550.64,126.28,801.89,102.09,49.76,172.32,29.8,44.39,16.21,497.91,260.13,38.08,206.14,85.83,45.84,391.75,52.07,42.79,56.57,52.76,90.2,50.11,82.26,82.67,64.84,71.82,37.38,99.83,146.14,73.43,45.95,71.25,132.44,169.43,77.22
2022-03-16,159.59,156.05,119.48,158.57,107.68,130.48,115.37,231.67,153.104,124.19,75.23,60.04,650.63,607.12,180.61,188.99,104.98,42.8,66.84,91.42,21.52,79.88,336.11,59.67,116.05,56.8,216.08,8.36,543.39,205.57,55.81,157.71,388.2,277.92,138.14,28.15,44.95,72.45,97.33,153.34,60.91,70.52,32.94,32.82,37.01,57.97,180.01,38.33,133.6905,133.2805,25.17,340.76,330.91,61.64,191.03,32.68,81.7,36.65,19.28,127.04,108.96,68.57,55.26,322.83,265.62,44.35,46.63,277.85,437.52,201.94,104.11,49.95,174.52,138.4,50.24,59.46,72.82,30.99,276.44,421.34,231.33,120.39,514.49,344.68,238.14,78.12,91.76,294.39,79.67,6.4,82.51,357.53,244.96,106.24,84.64,79.96,42.62,159.7,52.92,149.76,93.77,150.45,340.32,20.32,72.72,154.23,95.8,3.43,114.49,70.47,51.41,77.9,36.16,70.06,23.96,51.82,18.51,100.03,50.23,14.09,23.11,6.89,261.86,435.62,23.19,79.7,62.54,132.82,562.55,127.76,840.23,105.69,50.11,176.33,32.61,45.08,16.69,498.26,264.15,38.57,211.87,86.09,47.39,400.51,52.08,46.12,59.02,52.49,90.71,51.6,86.19,83.97,66.63,71.49,38.43,101.15,150.89,73.51,46.46,71.12,134.03,175.21,76.93
2022-03-17,160.62,158.59,121.2,159.98,107.86,131.99,111.69,235.86,157.239,126.0,75.92,62.93,654.1,602.67,186.97,190.19,100.37,43.03,67.9,91.42,21.62,79.95,344.97,59.72,119.93,57.29,221.7,8.68,552.79,210.41,56.17,160.44,406.15,281.4,139.47,29.16,44.72,73.06,97.95,154.69,61.48,71.13,33.82,31.61,37.7,59.2,180.89,38.5,134.6005,133.839,25.115,343.27,336.36,61.87,191.93,33.21,82.26,36.85,19.3547,127.96,108.75,69.09,55.02,330.31,268.23,44.43,47.14,282.95,442.96,205.11,105.63,49.97,176.8,140.15,50.23,60.09,72.03,28.49,285.51,428.59,234.38,121.57,526.32,346.44,237.47,78.94,93.86,295.22,80.52,6.45,82.69,371.4,247.66,109.85,86.44,80.6,39.37,160.94,54.24,150.23,93.33,152.83,344.44,20.5,74.84,156.17,97.75,3.47,115.71,73.08,52.1,78.59,36.47,71.12,24.28,52.5,18.58,100.03,51.87,14.47,23.33,6.9,263.5,441.07,23.19,80.97,62.25,131.83,572.25,128.95,871.6,106.49,50.79,178.47,32.85,45.32,17.37,507.02,263.56,38.82,213.45,86.61,47.82,405.41,52.13,45.78,59.32,52.36,92.01,51.48,89.56,85.58,67.35,73.95,38.91,102.45,151.96,74.02,47.12,71.42,136.15,178.13,78.98
2022-03-18,163.98,159.2,122.45,163.45,108.1,135.14,113.46,236.25,161.2505,131.25,76.74,65.77,679.86,610.41,190.72,192.83,108.3,42.9,68.8,91.41,21.69,80.18,342.41,60.61,122.85,57.35,220.91,8.75,561.35,218.8,55.97,161.73,413.15,292.19,140.3,28.36,45.36,73.77,97.55,155.58,62.27,71.5,34.65,33.17,37.22,59.42,179.3,38.15,136.8015,136.1255,25.185,345.38,340.74,62.88,194.72,33.2,82.53,36.5,19.2,128.76,109.07,69.81,55.76,340.01,270.19,44.75,47.45,290.11,447.7,207.27,105.83,50.01,174.84,140.1,50.25,60.1,71.89,30.9,287.64,426.18,235.67,121.81,544.64,350.09,238.92,79.11,94.82,300.43,79.41,6.42,82.37,380.6,264.53,111.47,86.79,81.68,42.6,162.79,54.51,150.15,93.9,153.99,351.49,20.85,75.43,157.17,97.52,3.41,115.36,74.31,52.75,78.76,36.8,72.68,24.31,53.16,18.42,100.03,51.16,14.26,23.02,6.89,269.19,444.52,23.22,80.92,62.44,133.44,589.09,127.18,905.39,106.72,49.82,180.1,33.36,45.3,17.22,506.12,261.32,38.92,219.11,86.8,48.23,409.89,52.19,46.5,60.01,50.8,92.17,51.42,92.16,86.1,68.23,73.88,39.0,102.84,155.07,74.19,47.23,70.81,136.99,181.88,78.67
2022-03-21,165.38,160.05,121.76,164.22,107.04,134.2,115.92,236.32,161.4915,131.95,76.05,63.98,682.91,601.29,189.09,185.9,103.59,42.84,71.64,91.41,21.64,79.36,349.66,60.03,122.62,56.98,223.71,8.65,555.53,213.72,56.0,164.64,422.29,289.27,138.62,28.79,44.66,73.31,95.84,154.6,62.25,70.02,35.55,31.78,38.15,59.66,180.67,38.46,136.4785,136.1015,24.93,339.0,329.37,61.85,193.02,33.0,81.58,36.78,19.345,128.1,107.65,69.35,54.98,336.92,269.46,43.88,47.39,283.28,447.61,205.44,105.27,49.96,175.83,139.65,50.22,60.58,71.16,28.86,289.64,440.0,227.6,120.12,536.86,345.58,235.32,79.06,92.61,299.16,78.35,6.48,81.8,374.59,267.34,110.19,86.08,80.96,39.99,162.56,54.19,150.72,94.14,155.59,350.08,20.64,77.69,156.08,99.94,3.44,111.87,77.07,52.69,78.89,36.6,72.51,24.2,53.11,18.57,100.03,53.44,14.62,23.28,6.91,268.56,444.39,23.16,81.66,60.99,130.35,589.3,125.97,921.16,106.92,50.32,180.46,31.98,45.08,17.44,507.66,264.51,38.53,217.04,85.91,47.89,409.91,51.98,45.78,59.47,51.1,92.7,51.14,89.02,86.49,67.42,76.13,38.81,102.73,154.49,73.95,46.72,70.81,136.46,180.08,82.2
2022-03-22,168.82,160.01,121.89,164.77,106.75,135.48,114.78,236.47,164.889,136.02,75.7,66.97,688.74,611.34,191.33,191.04,114.99,44.18,71.03,91.41,21.67,79.16,349.93,60.26,126.13,57.5,222.71,8.84,559.42,218.21,56.17,164.09,427.55,293.9,140.11,28.83,45.47,74.0,95.67,155.25,62.44,71.22,35.95,33.18,37.76,59.98,179.36,38.18,140.2775,139.868,24.84,343.01,329.73,62.46,195.03,34.11,82.0,36.54,19.2,129.06,107.06,70.06,55.9,345.26,271.17,44.41,48.39,286.44,453.07,207.5,105.56,49.975,175.0,142.62,50.22,60.8,72.35,31.19,285.02,440.59,228.47,119.83,546.76,349.53,238.12,79.3,94.22,304.06,79.12,6.75,82.85,382.92,265.24,109.61,85.91,81.8,47.53,164.34,53.04,151.88,93.65,157.61,356.96,20.78,76.47,157.39,101.38,3.47,112.73,76.55,53.32,79.44,36.94,73.92,24.23,53.76,18.44,100.035,53.07,14.36,22.88,6.98,270.41,449.59,23.21,81.89,61.13,128.68,587.36,125.69,993.98,107.04,50.77,182.35,33.35,45.52,18.09,505.32,265.86,38.69,218.47,85.67,48.33,414.67,51.89,46.49,60.11,51.0,92.62,53.39,92.21,86.96,68.68,75.57,39.44,103.29,156.71,74.5,46.75,70.91,136.49,184.55,81.84
2022-03-23,170.21,158.42,116.92,159.14,107.19,131.42,113.92,234.18,163.408,133.15,74.23,65.67,665.36,599.38,186.02,186.04,117.24,43.09,72.96,91.43,21.61,79.52,348.16,58.71,123.78,56.35,222.17,8.68,554.02,211.11,54.48,165.86,431.52,286.05,137.64,29.2,45.17,73.04,95.75,152.43,62.07,70.53,36.48,32.97,38.72,58.85,181.81,38.69,138.5035,138.2755,24.96,335.61,317.05,60.39,192.34,33.53,81.74,36.99,19.47,128.3,107.78,69.07,55.52,336.73,266.15,43.57,48.27,275.2,447.39,203.9,104.42,49.98,174.34,139.78,50.24,60.4,69.78,31.3,284.19,445.25,220.92,120.17,530.99,342.18,236.12,79.73,92.38,299.49,75.65,6.61,82.57,374.49,256.34,109.37,85.55,80.39,49.4,163.48,52.19,150.82,91.25,152.87,351.83,20.7,77.88,155.14,101.23,3.4,109.79,77.57,52.47,77.96,36.47,72.86,23.93,52.92,18.68,100.04,54.74,14.6,23.24,6.9,263.65,443.8,23.21,80.42,59.48,131.5,571.31,124.83,999.11,105.35,51.02,179.08,33.06,44.74,18.03,503.23,267.68,38.54,214.68,85.85,47.72,409.33,51.83,46.17,59.49,50.97,92.83,51.12,89.86,86.56,67.74,76.87,38.71,102.3,154.3,73.9,46.22,71.01,134.04,182.26,83.13
2022-03-24,174.07,160.28,117.82,164.96,106.95,138.59,120.53,236.87,163.6495,139.67,75.42,66.4,690.54,626.43,188.89,189.05,115.15,43.07,74.27,91.43,21.63,79.42,352.37,59.13,125.7,56.42,222.21,8.75,558.11,213.98,54.5,166.3,432.22,286.53,138.96,29.28,45.41,73.72,96.13,153.2,62.75,70.96,37.13,32.61,38.56,59.14,183.13,38.99,141.312,141.572,24.905,336.23,315.78,60.8,194.69,34.09,81.91,37.29,19.6074,129.25,107.18,69.64,55.89,342.58,268.32,44.27,51.62,281.08,452.36,205.84,104.65,49.99,175.24,140.69,50.26,60.98,70.46,30.44,287.69,449.73,219.17,120.22,556.22,349.35,240.26,80.41,92.13,304.1,78.21,6.61,83.7,375.71,281.5,108.98,86.64,82.24,44.94,164.47,52.59,151.08,92.58,158.46,359.65,20.84,78.3,156.95,101.71,3.37,111.22,77.11,53.22,78.7,36.76,74.31,24.08,53.69,18.81,100.04,55.02,14.62,23.61,6.91,276.48,450.49,23.33,80.59,60.07,130.47,573.69,125.69,1013.92,107.92,51.59,184.21,34.7,44.61,18.97,513.46,270.21,38.625,217.31,85.67,48.1,414.02,51.67,46.45,59.9,51.0,94.66,51.33,91.77,88.3,68.85,77.06,39.02,103.08,158.31,74.42,46.58,71.74,135.64,183.68,83.38
2022-03-25,174.72,161.33,118.95,165.63,106.1,137.06,119.67,238.79,164.7735,138.4,75.67,64.51,687.36,628.87,190.28,188.95,112.99,43.73,75.34,91.41,21.6,78.72,358.76,59.51,123.8,56.74,223.36,8.74,555.71,211.03,54.97,169.31,436.45,287.53,139.14,29.71,45.05,73.76,95.91,154.18,62.74,70.17,37.69,32.12,38.72,58.91,182.38,38.84,141.5215,141.673,24.71,337.49,310.68,60.28,197.79,34.21,81.32,37.16,19.54,131.35,106.08,69.7,55.42,338.12,270.2,44.25,51.83,286.87,454.64,206.12,105.87,50.05,176.92,141.92,50.24,61.53,71.79,29.18,289.02,453.66,212.92,119.27,554.82,349.02,241.58,81.34,92.38,303.68,78.1,6.66,83.94,373.85,276.92,106.51,86.86,81.73,44.24,165.24,52.78,152.83,93.45,157.97,359.35,20.87,79.52,158.02,102.43,3.39,111.34,77.66,53.44,79.46,36.8,74.18,24.4,53.92,18.74,100.03,55.59,14.62,23.48,6.91,275.33,452.69,23.84,81.71,61.29,128.66,574.29,124.29,1010.64,106.73,52.48,184.9,34.06,44.9,19.49,513.03,273.38,38.42,218.43,85.05,48.17,416.12,51.5,46.09,59.86,51.28,96.22,52.56,89.62,89.29,69.18,78.75,39.52,103.72,158.22,75.04,47.13,72.78,136.27,183.36,85.2
2022-03-28,175.6,161.97,119.99,167.26,106.36,137.66,120.24,240.47,168.9905,139.39,75.81,67.06,694.83,632.88,189.7,188.16,115.09,43.55,75.59,91.41,21.68,78.95,359.57,60.32,124.53,55.92,221.85,8.75,565.21,215.28,55.14,166.35,432.61,291.47,138.72,29.21,45.2,73.52,96.84,154.21,61.8,70.88,37.4,32.62,37.7,59.18,179.06,38.14,141.95,141.4555,24.755,335.3,314.28,60.27,197.11,34.0,81.83,36.48,19.185,131.47,106.32,69.51,55.62,345.97,270.69,44.6,51.51,294.95,457.83,206.19,107.07,50.05,177.83,140.87,50.24,61.92,71.08,29.95,291.66,444.98,213.78,119.93,557.31,350.49,242.94,81.21,91.27,310.7,79.86,6.42,84.43,378.51,282.19,107.91,86.99,83.6,43.67,165.73,53.28,153.88,92.07,158.45,364.91,20.98,78.53,158.49,101.59,3.4,111.81,76.26,53.81,79.3,36.72,75.35,24.67,54.33,18.4,100.03,53.98,14.0,22.93,6.66,277.33,455.91,23.87,81.47,62.0,129.76,583.19,126.49,1091.84,106.33,51.3,185.68,34.77,45.2,19.22,513.2,275.34,38.63,220.77,85.26,48.02,418.99,51.45,46.24,59.75,51.17,96.26,51.81,89.71,88.89,69.4,76.8,39.41,103.75,160.1,75.35,47.73,73.25,137.26,188.25,82.81
